m,r,rho,T,P,l,epsilon,kappa,grad_ad,grad_rad,grad_act,nature
3.0192684036641025e+28,442774756.1296775,83.00957214595412,13460033.523482395,1.49412719882605e+17,4.212015982812255e+29,13.934333128068564,1.5127598333361758,0.4,0.37873958208785324,0.37873958208785324,RAD
3.054426177426931e+28,444487294.4131035,83.00906706257682,13459983.57215415,1.4941125586213376e+17,4.26100544719765e+29,13.93402114860003,1.5127676666672365,0.4,0.3787383683322905,0.3787383683322905,RAD
3.08958395118976e+28,446186747.42435116,83.0085639130402,13459933.812216004,1.4940979745529965e+17,4.309993816849914e+29,13.933710370476732,1.5127754700424432,0.4,0.37873715922967577,0.37873715922967577,RAD
3.1247417249525887e+28,447873362.40725327,83.00806266805571,13459884.24076982,1.494083445771136e+17,4.358981095960627e+29,13.933400775529693,1.5127832439156312,0.4,0.37873595470956184,0.37873595470956184,RAD
3.1598994987154174e+28,449547379.21472675,83.00756329910223,13459834.854993403,1.4940689714481354e+17,4.407967288658334e+29,13.93309234606576,1.5127909887287214,0.4,0.3787347547033428,0.3787347547033428,RAD
3.195057272478246e+28,451209030.6091991,83.00706577839786,13459785.65213769,1.4940545507778195e+17,4.456952399010187e+29,13.932785064850153,1.5127987049122154,0.4,0.3787335591441986,0.3787335591441986,RAD
3.230215046241075e+28,452858542.54766285,83.00657007887271,13459736.629524074,1.4940401829746736e+17,4.505936431023523e+29,13.932478915089687,1.5128063928855393,0.4,0.3787323679670121,0.3787323679670121,RAD
3.2653728200039036e+28,454496134.452303,83.00607617414313,13459687.784541858,1.4940258672730954e+17,4.5549193886473914e+29,13.932173880416716,1.5128140530575114,0.4,0.3787311811083228,0.3787311811083228,RAD
3.3005305937667324e+28,456122019.4675739,83.00558403848727,13459639.11464581,1.494011602926681e+17,4.6039012757740226e+29,13.931869944873881,1.5128216858266834,0.4,0.3787299985062587,0.3787299985062587,RAD
3.335688367529561e+28,457736404.70454144,83.00509364682135,13459590.617353851,1.4939973892075446e+17,4.6528820962402444e+29,13.931567092899632,1.512829291581727,0.4,0.3787288201004855,0.3787288201004855,RAD
3.37084614129239e+28,459339491.47324824,83.0046049746776,13459542.290244836,1.49398322540567e+17,4.701861853828848e+29,13.931265309314297,1.5128368707017652,0.4,0.3787276458321486,0.3787276458321486,RAD
3.4060039150552186e+28,460931475.5038069,83.00411799818262,13459494.130956443,1.493969110828289e+17,4.750840552269909e+29,13.930964579306899,1.5128444235567116,0.4,0.3787264756438237,0.3787264756438237,RAD
3.4411616888180473e+28,462512547.1568793,83.00363269403705,13459446.137183148,1.4939550447992893e+17,4.79981819524206e+29,13.93066488842238,1.5128519505075786,0.4,0.3787253094794661,0.3787253094794661,RAD
3.476319462580876e+28,464082891.62415373,83.00314903949615,13459398.3066743,1.4939410266586493e+17,4.8487947863737206e+29,13.930366222549587,1.512859451906791,0.4,0.378724147284366,0.378724147284366,RAD
3.5114772363437048e+28,465642689.1193913,83.00266701235095,13459350.637232266,1.493927055761895e+17,4.897770329244287e+29,13.930068567909718,1.5128669280984635,0.4,0.3787229890051005,0.3787229890051005,RAD
3.5538514110664303e+28,467508879.2520139,83.0020881774299,13459293.39428009,1.4939102791243043e+17,4.956797087395165e+29,13.929711142181302,1.5128759058124888,0.4,0.37872159811015377,0.37872159811015377,RAD
3.596225585789156e+28,469360301.1698293,83.00151163804382,13459236.378523221,1.4938935691277165e+17,5.015822334014281e+29,13.929355142920077,1.5128848479701795,0.4,0.37872021273877027,0.37872021273877027,RAD
3.6385997605118813e+28,471197243.7722857,83.0009373581955,13459179.58639962,1.4938769247275296e+17,5.074846075098634e+29,13.929000547791958,1.512893755129308,0.4,0.37871883280436447,0.37871883280436447,RAD
3.680973935234607e+28,473019987.0211681,83.000365302864,13459123.014443858,1.493860344907471e+17,5.133868316551877e+29,13.928647335068261,1.5129026278324929,0.4,0.37871745822269354,0.37871745822269354,RAD
3.7233481099573323e+28,474828802.3164364,82.99979543796739,13459066.659283409,1.4938438286785126e+17,5.192889064186829e+29,13.928295483602666,1.512911466607828,0.4,0.378716088911779,0.378716088911779,RAD
3.765722284680058e+28,476623952.85217667,82.99922773032712,13459010.517635142,1.493827375077839e+17,5.2519083237278994e+29,13.927944972809064,1.512920271969382,0.4,0.3787147247918082,0.3787147247918082,RAD
3.8080964594027834e+28,478405693.9539289,82.9986621476342,13458954.586301966,1.493810983167866e+17,5.310926100813415e+29,13.92759578264069,1.512929044417766,0.4,0.3787133657850651,0.3787133657850651,RAD
3.850470634125509e+28,480174273.39856166,82.99809865841704,13458898.862169644,1.4937946520353062e+17,5.369942400997863e+29,13.927247893570062,1.5129377844406153,0.4,0.37871201181584696,0.37871201181584696,RAD
3.8928448088482344e+28,481929931.7177777,82.99753723201073,13458843.342203766,1.4937783807902806e+17,5.4289572297540515e+29,13.926901286570038,1.5129464925130496,0.4,0.37871066281038834,0.37871066281038834,RAD
3.93521898357096e+28,483672902.486257,82.99697783852788,13458788.02344685,1.4937621685654694e+17,5.48797059247519e+29,13.926555943095632,1.5129551690981662,0.4,0.37870931869679986,0.37870931869679986,RAD
3.9775931582936855e+28,485403412.59537107,82.99642044883072,13458732.903015591,1.4937460145153043e+17,5.5469824944768974e+29,13.926211845066861,1.5129638146474185,0.4,0.3787079794049882,0.3787079794049882,RAD
4.019967333016411e+28,487121682.5133368,82.99586503450456,13458677.978098227,1.493729917815197e+17,5.605992940999134e+29,13.92586897485211,1.5129724296010705,0.4,0.3787066448666032,0.3787066448666032,RAD
4.0623415077391365e+28,488827926.532617,82.99531156783243,13458623.245952034,1.4937138776608048e+17,5.6650019372080716e+29,13.9255273152525,1.5129810143885773,0.4,0.37870531501497307,0.37870531501497307,RAD
4.104715682461862e+28,490522353.0053189,82.99476002177074,13458568.70390093,1.4936978932673254e+17,5.7240094881978926e+29,13.925186849486929,1.5129895694289444,0.4,0.37870398978504244,0.37870398978504244,RAD
4.1470898571845875e+28,492205164.5672903,82.99421036992635,13458514.349333178,1.4936819638688278e+17,5.78301559899253e+29,13.924847561177467,1.512998095131121,0.4,0.37870266911332556,0.37870266911332556,RAD
4.189464031907313e+28,493876558.3515658,82.99366258653428,13458460.179699207,1.49366608871761e+17,5.842020274547347e+29,13.924509434336054,1.5130065918943,0.4,0.3787013529378428,0.3787013529378428,RAD
4.231838206630039e+28,495536726.19177103,82.99311664643668,13458406.192509513,1.4936502670835843e+17,5.901023519750762e+29,13.924172453350973,1.5130150601082843,0.4,0.37870004119807815,0.37870004119807815,RAD
4.282912042773046e+28,497523081.15495026,82.99246103665348,13458341.360465864,1.493631267292064e+17,5.972138575901431e+29,13.92376778949065,1.513025229492322,0.4,0.37869846596199425,0.37869846596199425,RAD
4.3339858789160536e+28,499493715.9957548,82.99180802714112,13458276.785791656,1.4936123429963862e+17,6.0432515694175015e+29,13.923364742133217,1.5130353586034486,0.4,0.3786968969832887,0.3786968969832887,RAD
4.385059715059061e+28,501448938.27508205,82.99115757711802,13458212.464451324,1.493593493013049e+17,6.114362508490148e+29,13.922963285970821,1.5130454480735305,0.4,0.3786953341638613,0.3786953341638613,RAD
4.4361335512020685e+28,503389046.0376161,82.99050964690892,13458148.392518762,1.493574716190651e+17,6.1854714011830506e+29,13.922563396381753,1.5130554985172864,0.4,0.3786937774082714,0.3786937774082714,RAD
4.487207387345076e+28,505314328.21204466,82.98986419790236,13458084.56617314,1.4935560114086605e+17,6.256578255435835e+29,13.922165049404228,1.513065510532952,0.4,0.37869222662363716,0.37869222662363716,RAD
4.5382812234880835e+28,507225064.9900976,82.98922119251051,13458020.981694907,1.493537377576248e+17,6.327683079067374e+29,13.921768221711242,1.5130754847029075,0.4,0.3786906817195407,0.3786906817195407,RAD
4.589355059631091e+28,509121528.1857507,82.9885805941308,13457957.635462007,1.4935188136311728e+17,6.398785879778974e+29,13.921372890587124,1.513085421594248,0.4,0.37868914260792935,0.37868914260792935,RAD
4.6404288957740985e+28,511003981.5758431,82.98794236710944,13457894.523946261,1.493500318538725e+17,6.469886665157433e+29,13.920979033904501,1.5130953217593863,0.4,0.3786876092030373,0.3786876092030373,RAD
4.691502731917106e+28,512872681.2232611,82.98730647670668,13457831.643709939,1.4934818912907174e+17,6.540985442677994e+29,13.9205866301031,1.5131051857365623,0.4,0.37868608142129445,0.37868608142129445,RAD
4.7425765680601135e+28,514727875.7837622,82.9866728890637,13457768.991402471,1.4934635309045238e+17,6.612082219707188e+29,13.920195658169012,1.5131150140503733,0.4,0.3786845591812521,0.3786845591812521,RAD
4.793650404203121e+28,516569806.7974328,82.98604157117094,13457706.563757336,1.4934452364221642e+17,6.683177003505571e+29,13.91980609761516,1.513124807212249,0.4,0.3786830424035025,0.3786830424035025,RAD
4.8447242403461284e+28,518398708.96570456,82.98541249083819,13457644.357589073,1.4934270069094307e+17,6.754269801230373e+29,13.919417928462739,1.5131345657209163,0.4,0.3786815310106059,0.3786815310106059,RAD
4.895798076489136e+28,520214810.41478974,82.98478561666563,13457582.369790444,1.4934088414550534e+17,6.825360619938041e+29,13.919031131223157,1.5131442900628773,0.4,0.3786800249270307,0.3786800249270307,RAD
4.946871912632143e+28,522018332.9463344,82.98416091801661,13457520.597329712,1.4933907391699043e+17,6.896449466586705e+29,13.918645686881273,1.5131539807127903,0.4,0.3786785240790751,0.3786785240790751,RAD
4.997945748775151e+28,523809492.2760361,82.98353836499126,13457459.03724805,1.4933726991862365e+17,6.967536348038549e+29,13.918261576878974,1.5131636381339006,0.4,0.3786770283948111,0.3786770283948111,RAD
5.049019584918158e+28,525588498.2609197,82.98291792840142,13457397.686657067,1.493354720656957e+17,7.038621271062107e+29,13.917878783099686,1.5131732627784298,0.4,0.37867553780402374,0.37867553780402374,RAD
5.100093421061166e+28,527355555.11592025,82.98229957974685,13457336.542736428,1.493336802754932e+17,7.109704242334482e+29,13.917497287853475,1.51318285508794,0.4,0.37867405223815204,0.37867405223815204,RAD
5.161656145320371e+28,529469907.25755376,82.98155697826466,13457263.112649519,1.493315284540606e+17,7.195382735959533e+29,13.91703914743976,1.5131943749766916,0.4,0.37867226816967975,0.37867226816967975,RAD
5.219764958461492e+28,531450277.77599293,82.98085874285213,13457194.069853008,1.493295052076749e+17,7.276251746369659e+29,13.916608391785728,1.513205206691428,0.4,0.37867059070019776,0.37867059070019776,RAD
5.277873771602614e+28,533416014.61143494,82.98016309295176,13457125.282981442,1.4932748946899888e+17,7.357118258393664e+29,13.916179244260999,1.5132159983661235,0.4,0.37866891945323566,0.37866891945323566,RAD
5.335982584743735e+28,535367385.31720287,82.97946999067383,13457056.7482853,1.4932548112806746e+17,7.43798228130757e+29,13.915751681346219,1.5132267505878152,0.4,0.37866725433764686,0.37866725433764686,RAD
5.394091397884857e+28,537304649.704601,82.97877939908975,13456988.462110162,1.4932348007770454e+17,7.518843824252473e+29,13.915325680118562,1.5132374639286243,0.4,0.37866559526459,0.37866559526459,RAD
5.452200211025979e+28,539228060.1476477,82.97809128219758,13456920.420893304,1.4932148621342307e+17,7.599702896237945e+29,13.914901218229756,1.513248138946337,0.4,0.3786639421474587,0.3786639421474587,RAD
5.5103090241671e+28,541137861.872704,82.97740560488917,13456852.621160442,1.4931949943332954e+17,7.680559506145319e+29,13.914478273886226,1.513258776184875,0.4,0.378662294901793,0.378662294901793,RAD
5.568417837308222e+28,543034293.2338984,82.97672233291878,13456785.059522633,1.4931751963803302e+17,7.76141366273085e+29,13.914056825829357,1.513269376174795,0.4,0.3786606534452061,0.3786606534452061,RAD
5.626526650449343e+28,544917585.9751841,82.97604143287316,13456717.732673304,1.4931554673055837e+17,7.842265374628773e+29,13.913636853317053,1.5132799394337704,0.4,0.3786590176973185,0.3786590176973185,RAD
5.684635463590465e+28,546787965.4798087,82.97536287214288,13456650.637385434,1.4931358061626307e+17,7.923114650354245e+29,13.913218336105817,1.5132904664669966,0.4,0.3786573875796778,0.3786573875796778,RAD
5.742744276731587e+28,548645651.0079231,82.9746866188951,13456583.770508831,1.4931162120275798e+17,8.003961498306206e+29,13.912801254434083,1.5133009577676646,0.4,0.378655763015707,0.378655763015707,RAD
5.800853089872708e+28,550490855.9230074,82.97401264204728,13456517.12896756,1.4930966839983136e+17,8.084805926770118e+29,13.91238558900564,1.5133114138173087,0.4,0.37865414393062613,0.37865414393062613,RAD
5.870847486853941e+28,552697202.5614932,82.97320378932965,13456437.151485728,1.4930732482259635e+17,8.182183083811988e+29,13.911886757008805,1.5133239624110915,0.4,0.37865220084870954,0.37865220084870954,RAD
5.940841883835174e+28,554886094.3557687,82.97239814376357,13456357.491474656,1.493049905589614e+17,8.279556756311284e+29,13.911389920441358,1.5133364613414628,0.4,0.378650265485944,0.378650265485944,RAD
6.010836280816407e+28,557057872.7313204,82.97159565505976,13456278.143957665,1.4930266546296854e+17,8.376926958125126e+29,13.910895048081995,1.5133489113875134,0.4,0.3786483377213428,0.3786483377213428,RAD
6.08083067779764e+28,559212868.5519117,82.97079627429272,13456199.10409304,1.4930034939261763e+17,8.47429370289508e+29,13.910402109555656,1.5133613133072288,0.4,0.3786464174372056,0.3786464174372056,RAD
6.150825074778873e+28,561351402.5636752,82.9699999538488,13456120.36716885,1.4929804220971485e+17,8.571657004052974e+29,13.909911075301135,1.5133736678382492,0.4,0.37864450451898296,0.37864450451898296,RAD
6.220819471760106e+28,563473785.8157092,82.96920664737611,13456041.928598046,1.4929574377972845e+17,8.669016874826478e+29,13.909421916540103,1.513385975698667,0.4,0.3786425988551613,0.3786425988551613,RAD
6.290813868741339e+28,565580320.0586705,82.96841630973759,13455963.783913784,1.4929345397165184e+17,8.766373328244488e+29,13.908934605248007,1.5133982375877684,0.4,0.3786407003371538,0.3786407003371538,RAD
6.360808265722572e+28,567671298.1227449,82.96762889696599,13455885.928764967,1.4929117265787296e+17,8.863726377142295e+29,13.908449114126162,1.513410454186696,0.4,0.3786388088591818,0.3786388088591818,RAD
6.430802662703805e+28,569747004.2762787,82.96684436622087,13455808.358912015,1.4928889971405002e+17,8.961076034166583e+29,13.907965416574994,1.5134226261591361,0.4,0.3786369243181794,0.3786369243181794,RAD
6.5007970596850376e+28,571807714.5662578,82.966062675748,13455731.070222821,1.492866350189931e+17,9.058422311780222e+29,13.907483486668959,1.5134347541519502,0.4,0.3786350466136939,0.3786350466136939,RAD
6.5707914566662705e+28,573853697.1417392,82.96528378484032,13455654.058668904,1.492843784545512e+17,9.155765222266907e+29,13.907003299132185,1.5134468387957765,0.4,0.3786331756477924,0.3786331756477924,RAD
6.640785853647503e+28,575885212.5612605,82.96450765380085,13455577.320321737,1.4928212990550454e+17,9.253104777735624e+29,13.90652482931568,1.513458880705586,0.4,0.37863131132496686,0.37863131132496686,RAD
6.710780250628736e+28,577902514.0851796,82.96373424390727,13455500.851349235,1.492798892594618e+17,9.350440990124956e+29,13.906048053175171,1.513470880481274,0.4,0.37862945355206096,0.37862945355206096,RAD
6.780774647609969e+28,579905847.953835,82.96296351737809,13455424.648012413,1.4927765640676186e+17,9.447773871207246e+29,13.90557294725016,1.5134828387081363,0.4,0.3786276022381756,0.3786276022381756,RAD
6.850769044591202e+28,581895453.6523505,82.96219543734026,13455348.70666219,1.492754312403801e+17,9.545103432592613e+29,13.90509948864395,1.5134947559574063,0.4,0.3786257572946005,0.3786257572946005,RAD
6.920763441572435e+28,583871564.1628562,82.96142996779844,13455273.023736322,1.4927321365583872e+17,9.642429685732827e+29,13.904627655004411,1.5135066327867166,0.4,0.3786239186347357,0.3786239186347357,RAD
6.990757838553668e+28,585834406.2048454,82.96066707360526,13455197.595756495,1.4927100355112102e+17,9.739752641925058e+29,13.904157424505671,1.5135184697405548,0.4,0.3786220861740201,0.3786220861740201,RAD
7.075119667143048e+28,588182831.5007559,82.95975095745509,13455107.019014698,1.4926834958737565e+17,9.857048273100135e+29,13.903592772216697,1.513532684173161,0.4,0.3786198856937527,0.3786198856937527,RAD
7.159481495732428e+28,590512677.6266054,82.95883847402345,13455016.801896326,1.4926570617466947e+17,9.974339150329725e+29,13.903030381437777,1.5135468423593514,0.4,0.37861769395797135,0.37861769395797135,RAD
7.243843324321807e+28,592824308.0412835,82.9579295663411,13454926.938763427,1.4926307314764403e+17,1.0091625292542421e+30,13.90247021678997,1.5135609451816807,0.4,0.37861551082961653,0.37861551082961653,RAD
7.328205152911187e+28,595118074.9591185,82.95702417898377,13454837.424130954,1.4926045034542512e+17,1.0208906718372423e+30,13.901912243853305,1.5135749934987373,0.4,0.37861333617533904,0.37861333617533904,RAD
7.412566981500567e+28,597394319.8227329,82.95612225801341,13454748.252660913,1.4925783761145117e+17,1.0326183446167475e+30,13.901356429129972,1.5135889881461033,0.4,0.3786111698653694,0.3786111698653694,RAD
7.4969288100899464e+28,599653373.7508798,82.95522375092168,13454659.419156795,1.492552347933099e+17,1.0443455493996493e+30,13.900802740009441,1.513602929937196,0.4,0.3786090117733745,0.3786090117733745,RAD
7.581290638679326e+28,601895557.9628457,82.95432860657647,13454570.918558277,1.492526417425829e+17,1.0560722879656913e+30,13.90025114473541,1.513616819664118,0.4,0.37860686177633374,0.37860686177633374,RAD
7.665652467268706e+28,604121184.1808965,82.95343677517094,13454482.74593618,1.4925005831469792e+17,1.0677985620681754e+30,13.899701612373914,1.513630658098441,0.4,0.37860471975441484,0.37860471975441484,RAD
7.750014295858086e+28,606330555.0121273,82.95254820817502,13454394.896487666,1.492474843687879e+17,1.0795243734346439e+30,13.899154112783359,1.5136444459919365,0.4,0.37860258559085236,0.37860258559085236,RAD
7.834376124447465e+28,608523964.3109837,82.95166285828907,13454307.365531666,1.4924491976755683e+17,1.091249723767535e+30,13.898608616585909,1.5136581840773367,0.4,0.37860045917184726,0.37860045917184726,RAD
7.918737953036845e+28,610701697.5236301,82.95078067939994,13454220.148504512,1.492423643771518e+17,1.1029746147448154e+30,13.898065095140018,1.5136718730689709,0.4,0.3785983403864493,0.3785983403864493,RAD
8.003099781626224e+28,612864032.015257,82.94990162653879,13454133.240955776,1.4923981806704096e+17,1.114699048020591e+30,13.897523520514373,1.5136855136634604,0.4,0.37859622912646634,0.37859622912646634,RAD
8.087461610215604e+28,615011237.3813415,82.94902565584091,13454046.6385443,1.4923728070989696e+17,1.126423025225695e+30,13.89698386546287,1.5136991065402947,0.4,0.3785941252863565,0.3785941252863565,RAD
8.171823438804983e+28,617143575.743808,82.94815272450761,13453960.337034404,1.4923475218148586e+17,1.1381465479682563e+30,13.89644610340123,1.5137126523624729,0.4,0.3785920287631479,0.3785920287631479,RAD
8.256185267394363e+28,619261302.0329701,82.9472827907693,13453874.332292257,1.492322323605607e+17,1.1498696178342472e+30,13.895910208383691,1.5137261517770222,0.4,0.3785899394563384,0.3785899394563384,RAD
8.340547095983743e+28,621364664.2560705,82.94641581385079,13453788.620282419,1.4922972112876013e+17,1.1615922363880139e+30,13.895376155081799,1.513739605415587,0.4,0.37858785726782296,0.37858785726782296,RAD
8.424908924573122e+28,623453903.7531899,82.94555175393751,13453703.197064528,1.4922721837051107e+17,1.173314405172788e+30,13.894843918763323,1.5137530138949142,0.4,0.3785857821018048,0.3785857821018048,RAD
8.526591469369645e+28,625953657.9849987,82.94451411158802,13453600.613572016,1.4922421286108912e+17,1.187442710903308e+30,13.8942047871506,1.5137691161664983,0.4,0.378583290074424,0.378583290074424,RAD
8.628274014166167e+28,628433635.345612,82.9434805842089,13453498.43747768,1.4922121930541805e+17,1.2015703680552471e+30,13.893568218933357,1.5137851547338226,0.4,0.3785808079537285,0.3785808079537285,RAD
8.72995655896269e+28,630894222.7758234,82.94245110725858,13453396.662393916,1.492182375161444e+17,1.2156973792146526e+30,13.892934174016837,1.5138011305966779,0.4,0.3785783355844298,0.3785783355844298,RAD
8.831639103759212e+28,633335795.2438139,82.94142561794635,13453295.282106385,1.4921526731099603e+17,1.2298237469273582e+30,13.892302613393081,1.5138170447276975,0.4,0.37857587281544336,0.37857587281544336,RAD
8.933321648555735e+28,635758716.2486898,82.94040405516535,13453194.290567366,1.4921230851258765e+17,1.2439494737000685e+30,13.89167349909933,1.5138328980734608,0.4,0.37857341949974366,0.37857341949974366,RAD
9.035004193352257e+28,638163338.2973721,82.93938635942865,13453093.681889461,1.4920936094823552e+17,1.2580745620014011e+30,13.891046794178333,1.5138486915554166,0.4,0.37857097549419405,0.37857097549419405,RAD
9.13668673814878e+28,640550003.3565322,82.93837247280865,13452993.45033958,1.4920642444978163e+17,1.2721990142628895e+30,13.890422462640922,1.5138644260708742,0.4,0.3785685406594144,0.3785685406594144,RAD
9.238369282945302e+28,642919043.2811407,82.93736233887944,13452893.590333229,1.4920349885342595e+17,1.2863228328799497e+30,13.889800469430057,1.513880102493885,0.4,0.3785661148596379,0.3785661148596379,RAD
9.340051827741825e+28,645270780.2210824,82.93635590266165,13452794.096429069,1.4920058399956698e+17,1.30044602021281e+30,13.889180780386605,1.5138957216760627,0.4,0.3785636979625722,0.3785636979625722,RAD
9.441734372538347e+28,647605527.0071877,82.93535311057008,13452694.963323733,1.491976797326495e+17,1.3145685785874075e+30,13.888563362216988,1.5139112844474396,0.4,0.37856128983928283,0.37856128983928283,RAD
9.54341691733487e+28,649923587.5179296,82.9343539103638,13452596.185846878,1.491947859010198e+17,1.3286905102962528e+30,13.887948182462143,1.5139267916172257,0.4,0.37855889036407053,0.37855889036407053,RAD
9.645099462131392e+28,652225257.0279517,82.93335825109845,13452497.758956471,1.4919190235678717e+17,1.3428118175992622e+30,13.887335209467881,1.513942243974539,0.4,0.3785564994143539,0.3785564994143539,RAD
9.746782006927914e+28,654510822.5395088,82.93236608308075,13452399.677734286,1.4918902895569194e+17,1.356932502724563e+30,13.886724412356694,1.5139576422891001,0.4,0.3785541168705573,0.3785541168705573,RAD
9.848464551724437e+28,656780563.0978247,82.9313773578251,13452301.937381605,1.4918616555697955e+17,1.3710525678692687e+30,13.8861157610008,1.5139729873119459,0.4,0.37855174261601754,0.37855174261601754,RAD
9.95014709652096e+28,659034750.0913078,82.93039202801198,13452204.533215119,1.4918331202327997e+17,1.3851720152002284e+30,13.885509225996502,1.5139882797760253,0.4,0.3785493765368708,0.3785493765368708,RAD
1.0051829641317482e+29,661273647.5374964,82.92941004744841,13452107.460662993,1.4918046822049274e+17,1.3992908468547502e+30,13.884904778639346,1.5140035203968503,0.4,0.3785470185219677,0.3785470185219677,RAD
1.0153512186114004e+29,663497512.3555509,82.92843137103004,13452010.715261122,1.4917763401767683e+17,1.4134090649413005e+30,13.884302390900753,1.514018709873056,0.4,0.37854466846277424,0.37854466846277424,RAD
1.0276078007026439e+29,666158482.2631528,82.9272560260287,13451894.529208917,1.491742303126833e+17,1.4304260305214147e+30,13.883578985179618,1.5140369519100276,0.4,0.37854184617902936,0.37854184617902936,RAD
1.0391767469596026e+29,668650841.0637786,82.92615089973982,13451785.28515414,1.4917102999644778e+17,1.4464874747541509e+30,13.882898831798968,1.5140541042913134,0.4,0.3785391925354145,0.3785391925354145,RAD
1.0507456932165613e+29,671124789.6300988,82.92504986506894,13451676.446226126,1.4916784156856573e+17,1.4625481336002608e+30,13.882221229255826,1.5140711933406632,0.4,0.3785365487438664,0.3785365487438664,RAD
1.06231463947352e+29,673580664.574064,82.92395286205065,13451568.006489862,1.4916466485494944e+17,1.478608009989145e+30,13.881546140283186,1.5140882199868873,0.4,0.3785339146600906,0.3785339146600906,RAD
1.0738835857304786e+29,676018792.7670087,82.92285983224068,13451459.960160874,1.4916149968592624e+17,1.4946671068076397e+30,13.880873528558643,1.514105185135242,0.4,0.3785312901434549,0.3785312901434549,RAD
1.0854525319874373e+29,678439491.7230613,82.92177071866136,13451352.301599825,1.4915834589608026e+17,1.5107254269010898e+30,13.88020335867039,1.5141220896682364,0.4,0.3785286750568488,0.3785286750568488,RAD
1.097021478244396e+29,680843069.9635516,82.92068546574961,13451245.02530737,1.4915520332410138e+17,1.5267829730743837e+30,13.879535596085013,1.5141389344464926,0.4,0.378526069266572,0.378526069266572,RAD
1.1085904245013547e+29,683229827.3635447,82.91960401930733,13451138.125919247,1.4915207181264128e+17,1.5428397480929513e+30,13.878870207116579,1.5141557203094653,0.4,0.37852347264220276,0.37852347264220276,RAD
1.1201593707583134e+29,685600055.4815565,82.91852632645393,13451031.598201578,1.491489512081758e+17,1.5588957546837276e+30,13.878207158897297,1.514172448076215,0.4,0.37852088505649345,0.37852088505649345,RAD
1.1317283170152721e+29,687954037.8734317,82.91745233558115,13450925.437046396,1.4914584136087357e+17,1.5749509955360825e+30,13.877546419349429,1.5141891185460719,0.4,0.3785183063852521,0.3785183063852521,RAD
1.1432972632722308e+29,690292050.3912976,82.9163819963096,13450819.637467355,1.4914274212447034e+17,1.5910054733027193e+30,13.876887957158342,1.514205732499355,0.4,0.37851573650725034,0.37851573650725034,RAD
1.1548662095291895e+29,692614361.4684477,82.91531525944758,13450714.19459564,1.4913965335614886e+17,1.6070591906005429e+30,13.876231741746883,1.5142222906979537,0.4,0.3785131753041096,0.3785131753041096,RAD
1.168801553542294e+29,695391217.8406023,82.91403503935356,13450587.650538532,1.4913594648963824e+17,1.6263956478172936e+30,13.87544424002196,1.5142421628592015,0.4,0.37851010156774817,0.37851010156774817,RAD
1.1827368975553984e+29,698146114.6193757,82.91275989463618,13450461.609047031,1.491322543718254e+17,1.6457310098349265e+30,13.87465990406268,1.5142619564703057,0.4,0.37850704005351254,0.37850704005351254,RAD
1.1966722415685029e+29,700879481.3598943,82.91148974570552,13450336.062243545,1.4912857677163427e+17,1.6650652810304129e+30,13.873878684392878,1.5142816727639585,0.4,0.3785039905698713,0.3785039905698713,RAD
1.2106075855816073e+29,703591734.3289098,82.91022451513028,13450211.002464116,1.4912491346425437e+17,1.6843984657127175e+30,13.873100532876922,1.5143013129394423,0.4,0.378500952930493,0.378500952930493,RAD
1.2245429295947118e+29,706283277.0635588,82.90896412755515,13450086.422250224,1.491212642309009e+17,1.70373056812463e+30,13.87232540266839,1.514320878163858,0.4,0.37849792695403606,0.37849792695403606,RAD
1.2384782736078162e+29,708954500.9005575,82.90770850962214,13449962.314341025,1.491176288585866e+17,1.7230615924445287e+30,13.871553248161323,1.5143403695733795,0.4,0.3784949124639677,0.3784949124639677,RAD
1.2524136176209207e+29,711605785.4777105,82.90645758989588,13449838.67166594,1.4911400713990474e+17,1.742391542788075e+30,13.870784024943855,1.514359788274377,0.4,0.37849190928837584,0.37849190928837584,RAD
1.2663489616340251e+29,714237499.209473,82.90521129879234,13449715.487337613,1.4911039887282253e+17,1.7617204232098467e+30,13.870017689753828,1.5143791353445593,0.4,0.3784889172598071,0.3784889172598071,RAD
1.2802843056471296e+29,716849999.7381788,82.9039695685111,13449592.754645204,1.4910680386048432e+17,1.781048237704912e+30,13.86925420043696,1.514398411834002,0.4,0.37848593621509885,0.37848593621509885,RAD
1.294219649660234e+29,719443634.3624288,82.90273233297073,13449470.467047995,1.4910322191102416e+17,1.8003749902103429e+30,13.868493515906524,1.5144176187661478,0.4,0.3784829659952231,0.3784829659952231,RAD
1.3081549936733385e+29,722018740.4440295,82.9014995277472,13449348.618169295,1.49099652837387e+17,1.8197006846066783e+30,13.867735596105295,1.51443675713876,0.4,0.3784800064451385,0.3784800064451385,RAD
1.322090337686443e+29,724575645.7947725,82.90027109001512,13449227.201790627,1.4909609645715824e+17,1.839025324719331e+30,13.866980401968963,1.5144558279248503,0.4,0.3784770574136536,0.3784770574136536,RAD
1.3360256816995474e+29,727114669.0442531,82.89904695849171,13449106.211846177,1.490925525924009e+17,1.8583489143199487e+30,13.866227895391356,1.514474832073522,0.4,0.37847411875328474,0.37847411875328474,RAD
1.3499610257126519e+29,729636119.9898465,82.89782707338316,13448985.642417494,1.4908902106950026e+17,1.8776714571277247e+30,13.86547803919115,1.5144937705108246,0.4,0.3784711903201344,0.3784711903201344,RAD
